,features,coef
3364,DNAAF2,9.803012218866497e-05
3365,MGAT2,9.803012218866497e-05
3366,SNORD65,9.802935059747845e-05
3367,LRRC75A,9.802935059747845e-05
3368,SNORD49B,9.802935059747845e-05
3369,SNORD49A,9.802935059747845e-05
3370,LRRC75A-AS1,9.802935059747845e-05
3371,TRPV2,9.802935059747845e-05
3372,UBB,9.802935059747845e-05
3373,CENPV,9.802935059747845e-05
3374,RBMXL1,9.799818362639745e-05
3375,CCBL2,9.799818362639745e-05
3376,GBP1,9.799818362639745e-05
3377,GBP2,9.799818362639745e-05
3378,GBP3,9.799818362639745e-05
3379,KIF6,9.798954235159998e-05
3380,TMEM212,9.79594564786243e-05
3381,CYP4B1,9.79107151375216e-05
3382,TRABD2B,9.773957981931296e-05
3383,PHOSPHO1,9.76998418005921e-05
3384,TRAPPC1,9.764588376946504e-05
3385,LOC100996679,9.76371738819512e-05
3386,ZMAT3,9.75922331198011e-05
3387,TTC39B,9.752353873274061e-05
3388,FREM1,9.752353873274061e-05
3389,LOC389705,9.752353873274061e-05
3390,SORCS3-AS1,9.746755295214931e-05
3391,USF2,9.745734686650709e-05
3392,MAG,9.745734686650709e-05
3393,HAMP,9.745734686650709e-05
3394,RNU6-35P,9.745367339784335e-05
3395,RNU6-64P,9.745367339784335e-05
3396,LOC101927292,9.744301473875913e-05
3397,NGFR,9.728721433924777e-05
3398,TMEM254-AS1,9.725582019562233e-05
3399,LOC100288974,9.725582019562233e-05
3400,ANXA11,9.725582019562233e-05
3401,LINC00857,9.725582019562233e-05
3402,TMEM254,9.725582019562233e-05
3403,MBL1P,9.725582019562233e-05
3404,PLAC9,9.725582019562233e-05
3405,SFTPD,9.725582019562233e-05
3406,PAMR1,9.724489222272495e-05
3407,CNTROB,9.722499008933002e-05
3408,GMEB2,9.712120289768044e-05
3409,HELZ2,9.712120289768044e-05
3410,MTCH2,9.709926438357513e-05
3411,C1QTNF4,9.709926438357513e-05
3412,FAM180B,9.709926438357513e-05
3413,LOC102467223,9.707961956268841e-05
3414,SEMA6A,9.707433972577004e-05
3415,SEMA6A-AS1,9.70660378194468e-05
3416,MPZL3,9.706241789402667e-05
3417,SCN2B,9.706241789402667e-05
3418,MPZL2,9.706241789402667e-05
3419,SCN4B,9.706241789402667e-05
3420,CD3E,9.706241789402667e-05
3421,AMICA1,9.706241789402667e-05
3422,PYROXD1,9.705043938367221e-05
3423,LOC100506895,9.704113236110352e-05
3424,APOA5,9.702039019926942e-05
3425,ZPR1,9.702039019926942e-05
3426,LRIF1,9.695752632033241e-05
3427,CD53,9.695752632033241e-05
3428,DENND2D,9.695752632033241e-05
3429,DRAM2,9.695752632033241e-05
3430,CEPT1,9.695752632033241e-05
3431,DIO1,9.69332878879982e-05
3432,MIR4731,9.693022628107914e-05
3433,LOC101927926,9.69279912120315e-05
3434,MIR606,9.683103103443953e-05
3435,AK2,9.681214800553856e-05
3436,AZIN2,9.681214800553856e-05
3437,IRAK4,9.680689823375201e-05
3438,TWF1,9.680689823375201e-05
3439,PUS7L,9.680689823375201e-05
3440,CWF19L2,9.679104042776098e-05
3441,PARD6B,9.677519181674731e-05
3442,RNF112,9.676176204428076e-05
3443,MFAP4,9.676176204428076e-05
3444,MIR1180,9.676176204428076e-05
3445,MAPK7,9.676176204428076e-05
3446,SPX,9.668647702476686e-05
3447,RECQL,9.668647702476686e-05
3448,GOLT1B,9.668647702476686e-05
3449,FAM83G,9.6611091073531e-05
3450,LOC101927811,9.660752393356802e-05
3451,MTCH1,9.650915005446506e-05
3452,KBTBD4,9.647364576390933e-05
3453,PTPMT1,9.647364576390933e-05
3454,CST2,9.630091189437999e-05
3455,CST5,9.630091189437999e-05
3456,PLD1,9.628063651252944e-05
3457,CDH13,9.625036286074856e-05
3458,GCK,9.620116257559626e-05
3459,LOC101927549,9.614090660923578e-05
3460,SKAP1,9.607909549487081e-05
3461,C11orf91,9.60608921555215e-05
3462,CD59,9.60608921555215e-05
3463,C6orf89,9.59995932321984e-05
3464,PPIL1,9.59995932321984e-05
3465,NLRP7,9.599420445570626e-05
3466,TMEM212-AS1,9.594428224024844e-05
3467,FAM64A,9.590283213222866e-05
3468,AIPL1,9.590283213222866e-05
3469,WSCD1,9.590283213222866e-05
3470,LOC339166,9.586058423966638e-05
3471,C5orf30,9.580675423828263e-05
3472,CPNE5,9.571770762139284e-05
3473,KDELC2,9.569316198159816e-05
3474,PI16,9.562985496362402e-05
3475,LOC101928718,9.56101380665536e-05
3476,DDX20,9.56101380665536e-05
3477,LINC01160,9.56101380665536e-05
3478,FAM212B-AS1,9.56101380665536e-05
3479,RAP1A,9.56101380665536e-05
3480,FAM212B,9.56101380665536e-05
3481,FAM57A,9.559840908510707e-05
3482,GLOD4,9.559840908510707e-05
3483,DBIL5P,9.559840908510707e-05
3484,GEMIN4,9.559840908510707e-05
3485,RNMTL1,9.559840908510707e-05
3486,FAM117A,9.551914684681645e-05
3487,LINC01252,9.549921547401237e-05
3488,CPM,9.546355652247923e-05
3489,HPCA,9.54455509737478e-05
3490,FNDC5,9.54455509737478e-05
3491,RNF19B,9.54455509737478e-05
3492,TMEM54,9.54455509737478e-05
3493,PRB1,9.541137820476064e-05
3494,PRB2,9.541137820476064e-05
3495,PRB3,9.541137820476064e-05
3496,PRB4,9.541137820476064e-05
3497,CHRDL2,9.528435825501228e-05
3498,MIR4696,9.528435825501228e-05
3499,LIPT2,9.528435825501228e-05
3500,POLD3,9.528435825501228e-05
3501,IMMP1L,9.527757744774856e-05
3502,DNAJC24,9.527757744774856e-05
3503,MTMR9LP,9.526995646824105e-05
3504,LMOD2,9.520092444265739e-05
3505,HYAL4,9.520092444265739e-05
3506,IQUB,9.520092444265739e-05
3507,HYALP1,9.520092444265739e-05
3508,WASL,9.520092444265739e-05
3509,NDUFA5,9.520092444265739e-05
3510,ASB15,9.520092444265739e-05
3511,LOC102724555,9.520092444265739e-05
3512,C1orf185,9.519004931256598e-05
3513,DAAM2,9.518015428275224e-05
3514,LOC100505635,9.518015428275224e-05
3515,MOCS1,9.518015428275224e-05
3516,DAB1-AS1,9.514400686315175e-05
3517,ZBTB4,9.513811230758905e-05
3518,MIR6736,9.509168929407808e-05
3519,PIAS3,9.509168929407808e-05
3520,ANKRD35,9.509168929407808e-05
3521,NUDT17,9.509168929407808e-05
3522,MMP20,9.508360751570784e-05
3523,RCE1,9.499845260963136e-05
3524,LRFN4,9.499845260963136e-05
3525,C11orf80,9.499845260963136e-05
3526,PPAP2B,9.495210540192792e-05
3527,KAT6B,9.480312648984015e-05
3528,RPGRIP1L,9.473976280515567e-05
3529,IRF5,9.473346912749412e-05
3530,LOC340107,9.469136369796075e-05
3531,HSPA12B,9.46893279063009e-05
3532,MIR6500,9.466452163163841e-05
3533,MIR4421,9.466452163163841e-05
3534,METTL5,9.464289354770326e-05
3535,SSB,9.464289354770326e-05
3536,NDUFS3,9.454906099563176e-05
3537,ARL4A,9.451360265762811e-05
3538,L3MBTL1,9.437651166793336e-05
3539,ZNF503,9.433739069506891e-05
3540,LOC101929234,9.433739069506891e-05
3541,ZNF503-AS2,9.433739069506891e-05
3542,ZNF503-AS1,9.433739069506891e-05
3543,MIR5095,9.431907172575622e-05
3544,SHANK2-AS1,9.428737748354884e-05
3545,CDKN1A,9.424967238034424e-05
3546,PANDAR,9.424967238034424e-05
3547,SRSF3,9.424967238034424e-05
3548,MIR3925,9.424967238034424e-05
3549,RAB44,9.424967238034424e-05
3550,NUDT12,9.422658416395084e-05
3551,LOC102467212,9.422658416395084e-05
3552,SPRNP1,9.420092859888783e-05
3553,PRKAA2,9.413542199177494e-05
3554,C1orf168,9.413542199177494e-05
3555,CDCP2,9.406987860387432e-05
3556,CYB5RL,9.406987860387432e-05
3557,MRPL37,9.406987860387432e-05
3558,FSCB,9.378252642278959e-05
3559,ZNF804A,9.376923049425194e-05
3560,LINC00324,9.370835435161767e-05
3561,FAM231D,9.368674373649974e-05
3562,RNVU1-20,9.368674373649974e-05
3563,FCGR1C,9.368674373649974e-05
3564,LOC103091866,9.368674373649974e-05
3565,LOC388692,9.368674373649974e-05
3566,ADAMTS20,9.36552711609578e-05
3567,INSM1,9.358313945857387e-05
3568,LOC101927318,9.35796221684925e-05
3569,AQP2,9.35796221684925e-05
3570,AQP6,9.35796221684925e-05
3571,AQP5,9.35796221684925e-05
3572,CDKN2C,9.34940206798015e-05
3573,LRRK2,9.34390740555351e-05
3574,NDC1,9.33831959642618e-05
3575,YIPF1,9.33831959642618e-05
3576,SLC7A14,9.323196489314961e-05
3577,HSD17B4,9.322598787620134e-05
3578,TMIGD3,9.32071921796599e-05
3579,LOC101928882,9.317545443536853e-05
3580,TRIM62,9.316588435811254e-05
3581,ZNF362,9.316588435811254e-05
3582,A3GALT2,9.316588435811254e-05
3583,LOC101928739,9.308989794767715e-05
3584,SCN8A,9.308813992294747e-05
3585,RBFOX1,9.300400624278002e-05
3586,SLC35G6,9.296314600624961e-05
3587,POLR2A,9.296314600624961e-05
3588,LOC102467146,9.288929836131e-05
3589,MAF,9.288929836131e-05
3590,LINC01229,9.288929836131e-05
3591,CSTF3,9.287873283343742e-05
3592,LINC00595,9.285979709733024e-05
3593,LINC00856,9.285979709733024e-05
3594,RPS24,9.285979709733024e-05
3595,VPS8,9.285626853037249e-05
3596,C1QTNF8,9.28283783458993e-05
3597,SSTR5-AS1,9.28283783458993e-05
3598,SOX8,9.28283783458993e-05
3599,SSTR5,9.28283783458993e-05
3600,KIF5B,9.281668196644527e-05
3601,MIR5585,9.278007578991185e-05
3602,LOC101928847,9.276847541900305e-05
3603,AURKB,9.270138728466844e-05
3604,LOC100288866,9.264670637525592e-05
3605,SPOP,9.264670637525592e-05
3606,MIR6165,9.264670637525592e-05
3607,NXPH3,9.264670637525592e-05
3608,SLC35B1,9.264670637525592e-05
3609,DCUN1D5,9.264575083331599e-05
3610,FRMPD1,9.25205850736005e-05
3611,AASDHPPT,9.251722496182404e-05
3612,KBTBD3,9.251722496182404e-05
3613,COL28A1,9.249649497399612e-05
3614,PITPNM3,9.242295456760664e-05
3615,NCAM1,9.241934339585474e-05
3616,TMEM229A,9.24094597892082e-05
3617,RTCA-AS1,9.240366162343435e-05
3618,MIR559,9.238950946868516e-05
3619,C2orf61,9.238950946868516e-05
3620,CALM2,9.238950946868516e-05
3621,LOC101927043,9.238950946868516e-05
3622,EPCAM,9.238950946868516e-05
3623,CCM2,9.23742534393626e-05
3624,DDC-AS1,9.235085757441012e-05
3625,FAM131A,9.234240280690047e-05
3626,CLCN2,9.234240280690047e-05
3627,CHRD,9.234240280690047e-05
3628,THPO,9.234240280690047e-05
3629,POLR2H,9.234240280690047e-05
3630,CHD9,9.227578011447339e-05
